cat_col_3_4,cat_col_0_3,cat_col_3_4,cat_col_4_4,cat_col_0_4,cat_col_2_2,cat_col_4_4,cat_col_3_3,cat_col_2_3,cat_col_1_4,cat_col_0_2,cat_col_3_3,cat_col_0_0,cat_col_4_1,cat_col_4_3,cat_col_1_1,cat_col_1_0,cat_col_4_4,cat_col_4_0,cat_col_4_0,cat_col_3_3,cat_col_0_4,cat_col_3_3,cat_col_2_4,cat_col_3_3,cat_col_1_3,cat_col_4_0,cat_col_0_4,cat_col_2_1,num_col_4_0,num_col_3_2,num_col_4_3,num_col_4_1,num_col_3_3,num_col_4_2,num_col_1_1,num_col_0_4,num_col_0_4,num_col_4_1,num_col_1_2,num_col_0_2,num_col_1_1,num_col_0_4,num_col_0_1,num_col_1_2,num_col_1_4,num_col_3_4,num_col_4_3,num_col_0_4,num_col_1_4
-1,1,-1,-1,-1,8,-1,23,23,-1,2,23,4,24,9,5,10,-1,21,21,23,-1,23,-1,23,17,21,-1,4,0.8140759560252229,-0.8269065293408543,1.565071088738996,1.6779610360205341,-0.002744114877680596,-1.679500296312534,-1.1875246960878207,0.0,0.0,1.6779610360205341,-1.1394597640409863,-1.9166961505124602,-1.1875246960878207,0.0,-0.13243436103504522,-1.1394597640409863,0.0,-7.602076795224648e-16,1.565071088738996,0.0,0.0
-1,25,-1,-1,-1,21,-1,6,1,-1,22,6,9,16,18,24,10,-1,12,12,6,-1,6,-1,6,20,12,-1,4,0.8357549894504135,-0.6627981860869778,0.9783434665351756,-0.7415104219592079,2.1212928007023084,-0.2682480269155209,-0.11482822831457483,0.0,0.0,-0.7415104219592079,-0.2928513217526493,0.7660583071748153,-0.11482822831457483,0.0,-0.03553632271589937,-0.2928513217526493,0.0,-7.602076795224648e-16,0.9783434665351756,0.0,0.0
17,20,17,18,1,22,18,9,20,6,14,9,20,20,11,24,14,18,16,16,9,1,9,22,9,13,16,1,10,0.07963415581206214,-1.6897263892105,-0.24276163218162072,1.2988604325476343,0.10062798046607666,1.6177342909111412,-0.1096894012823529,-0.9502818884996472,-0.9502818884996472,1.2988604325476343,1.6342098192179284,1.3818958530615566,-0.1096894012823529,-0.9502818884996472,-1.1157288229678348,1.6342098192179284,3.0176819479243973,-2.791089525354836,-0.24276163218162072,-0.9502818884996472,3.0176819479243973
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,-1,0,9,-1,11,11,-1,-1,-1,-1,-1,-1,11,-1,4,1.480717755597604,-2.2257464721896617e-16,-2.842079088586903e-16,-0.09347308609555408,0.0,2.221035216778819e-16,-0.826996578729865,0.0,0.0,-0.09347308609555408,2.2805478527303674e-16,-4.558130364927596e-16,-0.826996578729865,0.0,1.413032332408543,2.2805478527303674e-16,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,20,-1,-1,-1,17,-1,17,8,-1,17,17,19,24,25,2,10,-1,12,12,17,-1,17,-1,17,15,12,-1,18,1.3111364662653164,0.8624737132969862,0.7763703751413391,-1.6632537041137032,2.0654251954966343,1.5098862975650065,1.5967195075711365,0.0,0.0,-1.6632537041137032,1.9269627265528126,-1.9936715533713254,1.5967195075711365,0.0,-0.6595301663233243,1.9269627265528126,0.0,-7.602076795224648e-16,0.7763703751413391,0.0,0.0
-1,-1,-1,-1,-1,14,-1,-1,-1,-1,11,-1,2,8,-1,19,12,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-0.333383560342759,1.583524157768378,-2.842079088586903e-16,0.7005723619918468,0.0,-0.29382921152791563,-0.009121705197225143,0.0,0.0,0.7005723619918468,-0.5996294215572353,1.8236706747050637,-0.009121705197225143,0.0,0.695009027245835,-0.5996294215572353,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
20,16,20,17,8,11,17,8,7,24,18,8,8,11,3,24,16,17,5,5,8,8,8,20,8,14,5,8,2,0.3234601051737861,1.0084771051741321,0.28744435674896207,1.0194569821307653,0.5732987168522086,0.8527966368023854,1.2537306149031642,1.3572912897523164,1.3572912897523164,1.0194569821307653,-0.04977977396580317,1.8958050650398872,1.2537306149031642,1.3572912897523164,-0.24750275740992467,-0.04977977396580317,0.9503035662895096,-0.7732104312528255,0.28744435674896207,1.3572912897523164,0.9503035662895096
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,13,-1,9,16,-1,6,6,-1,-1,-1,-1,-1,-1,6,-1,5,0.6973544753668562,-2.2257464721896617e-16,-2.842079088586903e-16,-1.0790071246804642,0.0,2.221035216778819e-16,-0.01618610197854031,0.0,0.0,-1.0790071246804642,2.2805478527303674e-16,-4.558130364927596e-16,-0.01618610197854031,0.0,0.7093724295781008,2.2805478527303674e-16,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,23,-1,-1,-1,-1,11,-1,14,4,-1,16,18,-1,13,13,-1,-1,-1,-1,-1,-1,13,-1,21,1.3689839927078773,-1.675982371748291,-2.842079088586903e-16,1.4111476284459201,0.0,-0.1956682854540012,1.2815648208735837,0.0,0.0,1.4111476284459201,-0.6751140855226923,0.14875574914516076,1.2815648208735837,0.0,0.13403101384928678,-0.6751140855226923,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,5,-1,-1,-1,-1,15,-1,24,13,-1,24,21,-1,18,18,-1,-1,-1,-1,-1,-1,18,-1,21,-0.24392977498965887,0.6993611335497846,-2.842079088586903e-16,1.670904468790592,0.0,-1.077986238701448,0.22337173375127903,0.0,0.0,1.670904468790592,2.100483683863324,-0.49395371692839274,0.22337173375127903,0.0,-0.8228948753102153,2.100483683863324,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,15,-1,16,11,-1,21,14,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,24,1.1651468953803443,-1.8038258719548959,-2.842079088586903e-16,0.7983392024171355,0.0,-0.7678082504736153,-1.6823251129646555,0.0,0.0,0.7983392024171355,1.2229458552388506,1.3944111932163226,-1.6823251129646555,0.0,0.9788069094406859,1.2229458552388506,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,7,-1,18,4,-1,20,20,-1,-1,-1,-1,-1,-1,20,-1,9,-0.2996188876922252,-2.2257464721896617e-16,-2.842079088586903e-16,0.42908083458352253,0.0,2.221035216778819e-16,1.3372163025968222,0.0,0.0,0.42908083458352253,2.2805478527303674e-16,-4.558130364927596e-16,1.3372163025968222,0.0,-0.42068918365694,2.2805478527303674e-16,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,-1,24,20,-1,4,4,-1,-1,-1,-1,-1,-1,4,-1,25,-0.2739682793401925,-2.2257464721896617e-16,-2.842079088586903e-16,0.9779993666686133,0.0,2.221035216778819e-16,0.5767353579945126,0.0,0.0,0.9779993666686133,2.2805478527303674e-16,-4.558130364927596e-16,0.5767353579945126,0.0,-0.6229423599581233,2.2805478527303674e-16,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,0,-1,-1,-1,-1,11,-1,18,13,-1,0,0,-1,6,6,-1,-1,-1,-1,-1,-1,6,-1,9,-1.5924592824427466,-1.6070723986169109,-2.842079088586903e-16,-1.5301943541199599,0.0,1.1720580021185583,-0.5690793045921696,0.0,0.0,-1.5301943541199599,1.9731043597758797,0.0993812732806405,-0.5690793045921696,0.0,1.5629357596531508,1.9731043597758797,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,5,15,-1,14,18,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,24,-1.438216643578663,1.8707936990699057,-2.842079088586903e-16,-1.5338881838009097,0.0,-0.1792587585451917,-1.222924443888131,0.0,0.0,-1.5338881838009097,2.10006812384778,0.223107886529449,-1.222924443888131,0.0,1.377275377697865,2.10006812384778,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,12,16,-1,3,3,-1,-1,-1,-1,-1,-1,3,-1,15,-1.133206867845278,-2.2257464721896617e-16,-2.842079088586903e-16,0.9836553481390842,0.0,2.221035216778819e-16,1.5385025277898985,0.0,0.0,0.9836553481390842,2.2805478527303674e-16,-4.558130364927596e-16,1.5385025277898985,0.0,-1.5766522461975907,2.2805478527303674e-16,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
8,4,8,19,1,14,19,23,2,23,24,23,1,3,1,2,1,19,10,10,23,1,23,24,23,16,10,1,3,-1.714607366334156,-1.5775347852005848,-0.975091827971207,0.20192430204203676,-1.8529271594566248,-1.7785765108928662,0.20174513839724417,-1.111191969595042,-1.111191969595042,0.20192430204203676,-0.7662674069531993,1.6760258023183314,0.20174513839724417,-1.111191969595042,0.20257775714622078,-0.7662674069531993,-0.3149885537823824,0.9400499088617985,-0.975091827971207,-1.111191969595042,-0.3149885537823824
-1,-1,-1,-1,-1,20,-1,-1,-1,-1,5,-1,13,1,-1,25,12,-1,2,2,-1,-1,-1,-1,-1,-1,2,-1,22,0.6091779663423798,1.0194056400845886,-2.842079088586903e-16,1.0016833161799186,0.0,-1.4822391385274318,0.36094008834468116,0.0,0.0,1.0016833161799186,0.9130760480184179,-0.7776536736522692,0.36094008834468116,0.0,-0.05903890065883012,0.9130760480184179,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,17,-1,5,16,-1,14,14,-1,-1,-1,-1,-1,-1,14,-1,19,-0.4484013938341155,-2.2257464721896617e-16,-2.842079088586903e-16,0.6872712657083508,0.0,2.221035216778819e-16,-1.3377993619380242,0.0,0.0,0.6872712657083508,2.2805478527303674e-16,-4.558130364927596e-16,-1.3377993619380242,0.0,-0.18301745462691962,2.2805478527303674e-16,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
-1,22,-1,-1,-1,8,-1,16,22,-1,10,16,0,23,1,20,17,-1,18,18,16,-1,16,-1,16,3,18,-1,14,-1.5870069638671565,1.8732540564655,0.15594748780614356,-0.15325912023235347,0.7445036618858247,0.9534596384719441,-1.4884061759568827,0.0,0.0,-0.15325912023235347,0.3221375068786292,0.2863872516824986,-1.4884061759568827,0.0,-1.427344915988502,0.3221375068786292,0.0,-7.602076795224648e-16,0.15594748780614356,0.0,0.0
-1,-1,-1,-1,-1,23,-1,-1,-1,-1,6,-1,23,16,-1,1,9,-1,19,19,-1,-1,-1,-1,-1,-1,19,-1,14,0.8124756243680853,1.839651691546385,-2.842079088586903e-16,-1.4688052657137112,0.0,-0.4150890405643825,0.2908421311919219,0.0,0.0,-1.4688052657137112,0.24025387914145377,0.31454163927719697,0.2908421311919219,0.0,0.43359290217506,0.24025387914145377,0.0,-7.602076795224648e-16,-2.842079088586903e-16,0.0,0.0
